"Sample","Clade","rel_abundance","Trait","avg_trait_count","rel_trait_abundance","both_abund"
"1D01","3",0.0645161290322581,"Lipid Biosynthesis Protein",21.9545454545455,0.102135758088391,0.00658940374763811
"1D01","3",0.0645161290322581,"Lipopolysaccharide Biosynthesis Proteins",37.0909090909091,0.172552336646225,0.0111324088158855
"1D01","3",0.0645161290322581,"Peptidoglycan Biosynthesis and Degredation Proteins",32,0.148868682596743,0.00960443113527377
"1D01","3",0.0645161290322581,"Polycyclic Aromatic Hydrocarbon Degredation",0.727272727272727,0.00338337914992599,0.000218282525801677
"1D01","3",0.0645161290322581,"Prokaryotic Defense System",25.3636363636364,0.117995347853669,0.00761260308733347
"1D01","4",0.032258064516129,"Amino Acid Related Enzymes",34.4,0.161109029599101,0.00519706547093873
"1D01","4",0.032258064516129,"CAZymes",24.2,0.113338328962158,0.00365607512781155
"1D01","4",0.032258064516129,"Chaperones and Folding Catalysts",31,0.14518546272012,0.00468340202322967
"1D01","4",0.032258064516129,"Lipid Biosynthesis Protein",29.24,0.136942675159236,0.00441750565029792
"1D01","4",0.032258064516129,"Lipopolysaccharide Biosynthesis Proteins",36.56,0.171225177969277,0.00552339283771861
"1D01","4",0.032258064516129,"Peptidoglycan Biosynthesis and Degredation Proteins",32.4,0.151742225552641,0.00489491050169811
"1D01","4",0.032258064516129,"Polycyclic Aromatic Hydrocarbon Degredation",0.48,0.00224803297115024,7.25171926177498e-05
"1D01","4",0.032258064516129,"Prokaryotic Defense System",25.24,0.118209067066317,0.00381319571181668
"1D01","5",0.161290322580645,"Amino Acid Related Enzymes",36.7142857142857,0.158381265406738,0.0255453653881835
"1D01","5",0.161290322580645,"CAZymes",28.952380952381,0.124897288414133,0.0201447239377634
"1D01","5",0.161290322580645,"Chaperones and Folding Catalysts",32.9523809523809,0.14215283483977,0.0229278765870597
"1D01","5",0.161290322580645,"Lipid Biosynthesis Protein",27.6190476190476,0.119145439605588,0.019217006387998
"1D01","5",0.161290322580645,"Lipopolysaccharide Biosynthesis Proteins",40.8571428571429,0.176253081347576,0.0284279163463832
"1D01","5",0.161290322580645,"Peptidoglycan Biosynthesis and Degredation Proteins",31.8571428571429,0.137428101889893,0.0221658228854666
"1D01","5",0.161290322580645,"Polycyclic Aromatic Hydrocarbon Degredation",2.0952380952381,0.00903861955628595,0.00145784186391709
"1D01","5",0.161290322580645,"Prokaryotic Defense System",30.7619047619048,0.132703368940016,0.0214037691838736
"1D01","6",0.032258064516129,"Amino Acid Related Enzymes",36.3703703703704,0.159986966438579,0.00516086988511546
"1D01","6",0.032258064516129,"CAZymes",30.962962962963,0.136200716845878,0.00439357151115736
"1D01","6",0.032258064516129,"Chaperones and Folding Catalysts",33.0740740740741,0.145487129358097,0.00469313320509991
"1D01","6",0.032258064516129,"Lipid Biosynthesis Protein",24.8888888888889,0.109481915933529,0.00353167470753319
"1D01","6",0.032258064516129,"Lipopolysaccharide Biosynthesis Proteins",40.5925925925926,0.178559791463017,0.00575999327300056
"1D01","6",0.032258064516129,"Peptidoglycan Biosynthesis and Degredation Proteins",31.9259259259259,0.140436624307592,0.00453021368734168
"1D01","6",0.032258064516129,"Polycyclic Aromatic Hydrocarbon Degredation",1.33333333333333,0.00586510263929619,0.000189196859332135
"1D01","6",0.032258064516129,"Prokaryotic Defense System",28.1851851851852,0.123981753014011,0.00399941138754874
"1D01","7",0,"Amino Acid Related Enzymes",37.125,0.150761421319797,0
"1D01","7",0,"CAZymes",30.9166666666667,0.125549915397631,0
"1D01","7",0,"Chaperones and Folding Catalysts",46.6666666666667,0.189509306260575,0
"1D01","7",0,"Lipid Biosynthesis Protein",32.6666666666667,0.132656514382403,0
"1D01","7",0,"Lipopolysaccharide Biosynthesis Proteins",40.125,0.162944162436548,0
"1D01","7",0,"Peptidoglycan Biosynthesis and Degredation Proteins",31.4583333333333,0.127749576988156,0
"1D01","7",0,"Polycyclic Aromatic Hydrocarbon Degredation",4.25,0.017258883248731,0
"1D01","7",0,"Prokaryotic Defense System",23.0416666666667,0.0935702199661591,0
"1D01","8",0.032258064516129,"Amino Acid Related Enzymes",35.2727272727273,0.177007299270073,0.00570991287967977
"1D01","8",0.032258064516129,"CAZymes",19.4545454545455,0.0976277372262774,0.00314928184600895
"1D01","8",0.032258064516129,"Chaperones and Folding Catalysts",29.8181818181818,0.14963503649635,0.00482693666117259
"1D01","8",0.032258064516129,"Lipid Biosynthesis Protein",22.1818181818182,0.111313868613139,0.00359076995526254
"1D01","8",0.032258064516129,"Lipopolysaccharide Biosynthesis Proteins",36.7272727272727,0.184306569343066,0.00594537320461502
"1D01","8",0.032258064516129,"Peptidoglycan Biosynthesis and Degredation Proteins",29.2727272727273,0.146897810218978,0.00473863903932187
"1D01","8",0.032258064516129,"Polycyclic Aromatic Hydrocarbon Degredation",0.545454545454545,0.00273722627737226,8.82976218507181e-05
"1D01","8",0.032258064516129,"Prokaryotic Defense System",26,0.130474452554745,0.00420885330821757
"1D01","9",0.516129032258065,"Amino Acid Related Enzymes",35.7727272727273,0.163992498437174,0.084641289515961
"1D01","9",0.516129032258065,"CAZymes",25,0.114607209835382,0.0591521083021328
"1D01","9",0.516129032258065,"Chaperones and Folding Catalysts",32.1818181818182,0.14753073556991,0.0761448957780183
"1D01","9",0.516129032258065,"Lipid Biosynthesis Protein",24,0.110022921441967,0.0567860239700475
"1D01","9",0.516129032258065,"Lipopolysaccharide Biosynthesis Proteins",37.2272727272727,0.170660554282142,0.0880828667262669
"1D01","9",0.516129032258065,"Peptidoglycan Biosynthesis and Degredation Proteins",32.5454545454545,0.149197749531152,0.0770052900805948
"1D01","9",0.516129032258065,"Polycyclic Aromatic Hydrocarbon Degredation",1.63636363636364,0.00750156282558866,0.00387177436159415
"1D01","9",0.516129032258065,"Prokaryotic Defense System",29.7727272727273,0.136486768076683,0.0704447835234491
"1D02","1",0.151515151515152,"Amino Acid Related Enzymes",34.2,0.154355348277418,0.023387173981427
"1D02","1",0.151515151515152,"CAZymes",34.3666666666667,0.155107567323605,0.0235011465641825
"1D02","1",0.151515151515152,"Chaperones and Folding Catalysts",31.3666666666667,0.141567624492252,0.0214496400745837
"1D02","1",0.151515151515152,"Lipid Biosynthesis Protein",25.2666666666667,0.114036407401835,0.0172782435457326
"1D02","1",0.151515151515152,"Lipopolysaccharide Biosynthesis Proteins",36.9333333333333,0.166691740634873,0.0252563243386171
"1D02","1",0.151515151515152,"Peptidoglycan Biosynthesis and Degredation Proteins",32.8666666666667,0.148337595907928,0.0224753933193831
"1D02","1",0.151515151515152,"Polycyclic Aromatic Hydrocarbon Degredation",0.666666666666667,0.003008876184745,0.000455890331021969
"1D02","1",0.151515151515152,"Prokaryotic Defense System",25.9,0.116894839777343,0.0177113393602035
"1D02","10",0.0303030303030303,"Amino Acid Related Enzymes",39.5454545454545,0.152631578947368,0.00462519936204147
"1D02","10",0.0303030303030303,"CAZymes",31.4545454545455,0.12140350877193,0.00367889420520999
"1D02","10",0.0303030303030303,"Chaperones and Folding Catalysts",39.5454545454545,0.152631578947368,0.00462519936204147
"1D02","10",0.0303030303030303,"Lipid Biosynthesis Protein",34.8181818181818,0.134385964912281,0.00407230196703881
"1D02","10",0.0303030303030303,"Lipopolysaccharide Biosynthesis Proteins",42.5454545454545,0.164210526315789,0.00497607655502392
"1D02","10",0.0303030303030303,"Peptidoglycan Biosynthesis and Degredation Proteins",30.5454545454545,0.117894736842105,0.0035725677830941
"1D02","10",0.0303030303030303,"Polycyclic Aromatic Hydrocarbon Degredation",2.18181818181818,0.00842105263157895,0.00025518341307815
"1D02","10",0.0303030303030303,"Prokaryotic Defense System",38.4545454545455,0.148421052631579,0.00449760765550239
"1D02","11",0.0303030303030303,"Amino Acid Related Enzymes",36.75,0.171129220023283,0.00518573394009948
"1D02","11",0.0303030303030303,"CAZymes",20.25,0.0942956926658906,0.00285744523229971
"1D02","11",0.0303030303030303,"Chaperones and Folding Catalysts",31.25,0.145518044237485,0.00440963770416623
"1D02","11",0.0303030303030303,"Lipid Biosynthesis Protein",26.375,0.122817229336438,0.00372173422231629
"1D02","11",0.0303030303030303,"Lipopolysaccharide Biosynthesis Proteins",38.625,0.179860302677532,0.00545031220234945
"1D02","11",0.0303030303030303,"Peptidoglycan Biosynthesis and Degredation Proteins",30.625,0.142607683352736,0.0043214449500829
"1D02","11",0.0303030303030303,"Polycyclic Aromatic Hydrocarbon Degredation",2.125,0.00989522700814901,0.000299855363883303
"1D02","11",0.0303030303030303,"Prokaryotic Defense System",28.75,0.133876600698487,0.00405686668783293
"1D02","12",0.242424242424242,"Amino Acid Related Enzymes",38.2727272727273,0.15969149070679,0.0387130886561914
"1D02","12",0.242424242424242,"CAZymes",27.9393939393939,0.116576052598306,0.0282608612359529
"1D02","12",0.242424242424242,"Chaperones and Folding Catalysts",33.3939393939394,0.139334934884309,0.0337781660325598
"1D02","12",0.242424242424242,"Lipid Biosynthesis Protein",35.8181818181818,0.149449993678088,0.0362303014977184
"1D02","12",0.242424242424242,"Lipopolysaccharide Biosynthesis Proteins",43.2727272727273,0.180553799468959,0.0437706180530811
"1D02","12",0.242424242424242,"Peptidoglycan Biosynthesis and Degredation Proteins",29.3939393939394,0.122645087874573,0.0297321425150481
"1D02","12",0.242424242424242,"Polycyclic Aromatic Hydrocarbon Degredation",1.96969696969697,0.00821848526994563,0.00199236006544137
"1D02","12",0.242424242424242,"Prokaryotic Defense System",29.6060606060606,0.123530155519029,0.0299467043682494
"1D02","2",0.0606060606060606,"Amino Acid Related Enzymes",33.5,0.156816851960211,0.00950405163395216
"1D02","2",0.0606060606060606,"CAZymes",27.9375,0.130778232884728,0.00792595350816533
"1D02","2",0.0606060606060606,"Chaperones and Folding Catalysts",29.5625,0.138385020479813,0.00838697093817047
"1D02","2",0.0606060606060606,"Lipid Biosynthesis Protein",23.5,0.110005851375073,0.00666702129545898
"1D02","2",0.0606060606060606,"Lipopolysaccharide Biosynthesis Proteins",35.375,0.165593914569924,0.0100359948224196
"1D02","2",0.0606060606060606,"Peptidoglycan Biosynthesis and Degredation Proteins",33.125,0.155061439438268,0.00939766299625867
"1D02","2",0.0606060606060606,"Polycyclic Aromatic Hydrocarbon Degredation",0.3125,0.00146284376828555,8.86571980779119e-05
"1D02","2",0.0606060606060606,"Prokaryotic Defense System",30.3125,0.141895845523698,0.00859974821355746
"1D02","3",0.0303030303030303,"Amino Acid Related Enzymes",35.7272727272727,0.166208500740114,0.00503662123454891
"1D02","3",0.0303030303030303,"CAZymes",29.7272727272727,0.138295622753225,0.00419077644706742
"1D02","3",0.0303030303030303,"Chaperones and Folding Catalysts",32.3636363636364,0.150560372171707,0.00456243552035474
"1D02","3",0.0303030303030303,"Lipid Biosynthesis Protein",21.9545454545455,0.102135758088391,0.00309502297237548
"1D02","3",0.0303030303030303,"Lipopolysaccharide Biosynthesis Proteins",37.0909090909091,0.172552336646225,0.00522885868624925
"1D02","3",0.0303030303030303,"Peptidoglycan Biosynthesis and Degredation Proteins",32,0.148868682596743,0.00451117219990132
"1D02","3",0.0303030303030303,"Polycyclic Aromatic Hydrocarbon Degredation",0.727272727272727,0.00338337914992599,0.000102526640906848
"1D02","3",0.0303030303030303,"Prokaryotic Defense System",25.3636363636364,0.117995347853669,0.00357561660162633
"1D02","4",0.0303030303030303,"Amino Acid Related Enzymes",34.4,0.161109029599101,0.00488209180603336
"1D02","4",0.0303030303030303,"CAZymes",24.2,0.113338328962158,0.00343449481703509
"1D02","4",0.0303030303030303,"Chaperones and Folding Catalysts",31,0.14518546272012,0.00439955947636727
"1D02","4",0.0303030303030303,"Lipid Biosynthesis Protein",29.24,0.136942675159236,0.00414977803512835
"1D02","4",0.0303030303030303,"Lipopolysaccharide Biosynthesis Proteins",36.56,0.171225177969277,0.00518864175664476
"1D02","4",0.0303030303030303,"Peptidoglycan Biosynthesis and Degredation Proteins",32.4,0.151742225552641,0.00459824925917095
"1D02","4",0.0303030303030303,"Polycyclic Aromatic Hydrocarbon Degredation",0.48,0.00224803297115024,6.81222112469771e-05
"1D02","4",0.0303030303030303,"Prokaryotic Defense System",25.24,0.118209067066317,0.00358209294140354
"1D02","5",0.303030303030303,"Amino Acid Related Enzymes",36.7142857142857,0.158381265406738,0.0479943228505266
"1D02","5",0.303030303030303,"CAZymes",28.952380952381,0.124897288414133,0.0378476631557979
"1D02","5",0.303030303030303,"Chaperones and Folding Catalysts",32.9523809523809,0.14215283483977,0.0430766166181121
"1D02","5",0.303030303030303,"Lipid Biosynthesis Protein",27.6190476190476,0.119145439605588,0.0361046786683599
"1D02","5",0.303030303030303,"Lipopolysaccharide Biosynthesis Proteins",40.8571428571429,0.176253081347576,0.0534100246507806
"1D02","5",0.303030303030303,"Peptidoglycan Biosynthesis and Degredation Proteins",31.8571428571429,0.137428101889893,0.0416448793605737
"1D02","5",0.303030303030303,"Polycyclic Aromatic Hydrocarbon Degredation",2.0952380952381,0.00903861955628595,0.00273897562311695
"1D02","5",0.303030303030303,"Prokaryotic Defense System",30.7619047619048,0.132703368940016,0.0402131421030353
"1D02","6",0.0909090909090909,"Amino Acid Related Enzymes",36.3703703703704,0.159986966438579,0.0145442696762345
"1D02","6",0.0909090909090909,"CAZymes",30.962962962963,0.136200716845878,0.0123818833496253
"1D02","6",0.0909090909090909,"Chaperones and Folding Catalysts",33.0740740740741,0.145487129358097,0.0132261026689179
"1D02","6",0.0909090909090909,"Lipid Biosynthesis Protein",24.8888888888889,0.109481915933529,0.00995290144850262
"1D02","6",0.0909090909090909,"Lipopolysaccharide Biosynthesis Proteins",40.5925925925926,0.178559791463017,0.0162327083148198
"1D02","6",0.0909090909090909,"Peptidoglycan Biosynthesis and Degredation Proteins",31.9259259259259,0.140436624307592,0.0127669658461447
"1D02","6",0.0909090909090909,"Polycyclic Aromatic Hydrocarbon Degredation",1.33333333333333,0.00586510263929619,0.000533191149026926
"1D02","6",0.0909090909090909,"Prokaryotic Defense System",28.1851851851852,0.123981753014011,0.0112710684558192
"1D02","7",0,"Amino Acid Related Enzymes",37.125,0.150761421319797,0
"1D02","7",0,"CAZymes",30.9166666666667,0.125549915397631,0
"1D02","7",0,"Chaperones and Folding Catalysts",46.6666666666667,0.189509306260575,0
"1D02","7",0,"Lipid Biosynthesis Protein",32.6666666666667,0.132656514382403,0
"1D02","7",0,"Lipopolysaccharide Biosynthesis Proteins",40.125,0.162944162436548,0
"1D02","7",0,"Peptidoglycan Biosynthesis and Degredation Proteins",31.4583333333333,0.127749576988156,0
"1D02","7",0,"Polycyclic Aromatic Hydrocarbon Degredation",4.25,0.017258883248731,0
"1D02","7",0,"Prokaryotic Defense System",23.0416666666667,0.0935702199661591,0
"1D02","8",0,"Amino Acid Related Enzymes",35.2727272727273,0.177007299270073,0
"1D02","8",0,"CAZymes",19.4545454545455,0.0976277372262774,0
"1D02","8",0,"Chaperones and Folding Catalysts",29.8181818181818,0.14963503649635,0
"1D02","8",0,"Lipid Biosynthesis Protein",22.1818181818182,0.111313868613139,0
"1D02","8",0,"Lipopolysaccharide Biosynthesis Proteins",36.7272727272727,0.184306569343066,0
"1D02","8",0,"Peptidoglycan Biosynthesis and Degredation Proteins",29.2727272727273,0.146897810218978,0
"1D02","8",0,"Polycyclic Aromatic Hydrocarbon Degredation",0.545454545454545,0.00273722627737226,0
"1D02","8",0,"Prokaryotic Defense System",26,0.130474452554745,0
"1D02","9",0.0303030303030303,"Amino Acid Related Enzymes",35.7727272727273,0.163992498437174,0.00496946964961135
"1D02","9",0.0303030303030303,"CAZymes",25,0.114607209835382,0.00347294575258734
"1D02","9",0.0303030303030303,"Chaperones and Folding Catalysts",32.1818181818182,0.14753073556991,0.00447062835060335
"1D02","9",0.0303030303030303,"Lipid Biosynthesis Protein",24,0.110022921441967,0.00333402792248385
"1D02","9",0.0303030303030303,"Lipopolysaccharide Biosynthesis Proteins",37.2272727272727,0.170660554282142,0.0051715319479437
"1D02","9",0.0303030303030303,"Peptidoglycan Biosynthesis and Degredation Proteins",32.5454545454545,0.149197749531152,0.00452114392518643
"1D02","9",0.0303030303030303,"Polycyclic Aromatic Hydrocarbon Degredation",1.63636363636364,0.00750156282558866,0.000227320085623899
"1D02","9",0.0303030303030303,"Prokaryotic Defense System",29.7727272727273,0.136486768076683,0.00413596266899038
"1D03","1",0,"Amino Acid Related Enzymes",34.2,0.154355348277418,0
"1D03","1",0,"CAZymes",34.3666666666667,0.155107567323605,0
"1D03","1",0,"Chaperones and Folding Catalysts",31.3666666666667,0.141567624492252,0
"1D03","1",0,"Lipid Biosynthesis Protein",25.2666666666667,0.114036407401835,0
"1D03","1",0,"Lipopolysaccharide Biosynthesis Proteins",36.9333333333333,0.166691740634873,0
"1D03","1",0,"Peptidoglycan Biosynthesis and Degredation Proteins",32.8666666666667,0.148337595907928,0
"1D03","1",0,"Polycyclic Aromatic Hydrocarbon Degredation",0.666666666666667,0.003008876184745,0
"1D03","1",0,"Prokaryotic Defense System",25.9,0.116894839777343,0
"1D03","10",0,"Amino Acid Related Enzymes",39.5454545454545,0.152631578947368,0
"1D03","10",0,"CAZymes",31.4545454545455,0.12140350877193,0
"1D03","10",0,"Chaperones and Folding Catalysts",39.5454545454545,0.152631578947368,0
"1D03","10",0,"Lipid Biosynthesis Protein",34.8181818181818,0.134385964912281,0
"1D03","10",0,"Lipopolysaccharide Biosynthesis Proteins",42.5454545454545,0.164210526315789,0
"1D03","10",0,"Peptidoglycan Biosynthesis and Degredation Proteins",30.5454545454545,0.117894736842105,0
"1D03","10",0,"Polycyclic Aromatic Hydrocarbon Degredation",2.18181818181818,0.00842105263157895,0
"1D03","10",0,"Prokaryotic Defense System",38.4545454545455,0.148421052631579,0
"1D03","11",0,"Amino Acid Related Enzymes",36.75,0.171129220023283,0
"1D03","11",0,"CAZymes",20.25,0.0942956926658906,0
"1D03","11",0,"Chaperones and Folding Catalysts",31.25,0.145518044237485,0
"1D03","11",0,"Lipid Biosynthesis Protein",26.375,0.122817229336438,0
"1D03","11",0,"Lipopolysaccharide Biosynthesis Proteins",38.625,0.179860302677532,0
"1D03","11",0,"Peptidoglycan Biosynthesis and Degredation Proteins",30.625,0.142607683352736,0
"1D03","11",0,"Polycyclic Aromatic Hydrocarbon Degredation",2.125,0.00989522700814901,0
"1D03","11",0,"Prokaryotic Defense System",28.75,0.133876600698487,0
"1D03","12",0.0666666666666667,"Amino Acid Related Enzymes",38.2727272727273,0.15969149070679,0.0106460993804526
"1D03","12",0.0666666666666667,"CAZymes",27.9393939393939,0.116576052598306,0.00777173683988705
"1D03","12",0.0666666666666667,"Chaperones and Folding Catalysts",33.3939393939394,0.139334934884309,0.00928899565895393
"1D03","12",0.0666666666666667,"Lipid Biosynthesis Protein",35.8181818181818,0.149449993678088,0.00996333291187255
"1D03","12",0.0666666666666667,"Lipopolysaccharide Biosynthesis Proteins",43.2727272727273,0.180553799468959,0.0120369199645973
"1D03","12",0.0666666666666667,"Peptidoglycan Biosynthesis and Degredation Proteins",29.3939393939394,0.122645087874573,0.00817633919163822
"1D03","12",0.0666666666666667,"Polycyclic Aromatic Hydrocarbon Degredation",1.96969696969697,0.00821848526994563,0.000547899017996375
"1D03","12",0.0666666666666667,"Prokaryotic Defense System",29.6060606060606,0.123530155519029,0.0082353437012686
"1D03","2",0.0333333333333333,"Amino Acid Related Enzymes",33.5,0.156816851960211,0.00522722839867369
"1D03","2",0.0333333333333333,"CAZymes",27.9375,0.130778232884728,0.00435927442949093
"1D03","2",0.0333333333333333,"Chaperones and Folding Catalysts",29.5625,0.138385020479813,0.00461283401599376
"1D03","2",0.0333333333333333,"Lipid Biosynthesis Protein",23.5,0.110005851375073,0.00366686171250244
"1D03","2",0.0333333333333333,"Lipopolysaccharide Biosynthesis Proteins",35.375,0.165593914569924,0.0055197971523308
"1D03","2",0.0333333333333333,"Peptidoglycan Biosynthesis and Degredation Proteins",33.125,0.155061439438268,0.00516871464794227
"1D03","2",0.0333333333333333,"Polycyclic Aromatic Hydrocarbon Degredation",0.3125,0.00146284376828555,4.87614589428516e-05
"1D03","2",0.0333333333333333,"Prokaryotic Defense System",30.3125,0.141895845523698,0.0047298615174566
"1D03","3",0.0666666666666667,"Amino Acid Related Enzymes",35.7272727272727,0.166208500740114,0.0110805667160076
"1D03","3",0.0666666666666667,"CAZymes",29.7272727272727,0.138295622753225,0.00921970818354832
"1D03","3",0.0666666666666667,"Chaperones and Folding Catalysts",32.3636363636364,0.150560372171707,0.0100373581447804
"1D03","3",0.0666666666666667,"Lipid Biosynthesis Protein",21.9545454545455,0.102135758088391,0.00680905053922605
"1D03","3",0.0666666666666667,"Lipopolysaccharide Biosynthesis Proteins",37.0909090909091,0.172552336646225,0.0115034891097484
"1D03","3",0.0666666666666667,"Peptidoglycan Biosynthesis and Degredation Proteins",32,0.148868682596743,0.0099245788397829
"1D03","3",0.0666666666666667,"Polycyclic Aromatic Hydrocarbon Degredation",0.727272727272727,0.00338337914992599,0.000225558609995066
"1D03","3",0.0666666666666667,"Prokaryotic Defense System",25.3636363636364,0.117995347853669,0.00786635652357792
"1D03","4",0.0666666666666667,"Amino Acid Related Enzymes",34.4,0.161109029599101,0.0107406019732734
"1D03","4",0.0666666666666667,"CAZymes",24.2,0.113338328962158,0.00755588859747721
"1D03","4",0.0666666666666667,"Chaperones and Folding Catalysts",31,0.14518546272012,0.00967903084800799
"1D03","4",0.0666666666666667,"Lipid Biosynthesis Protein",29.24,0.136942675159236,0.00912951167728238
"1D03","4",0.0666666666666667,"Lipopolysaccharide Biosynthesis Proteins",36.56,0.171225177969277,0.0114150118646185
"1D03","4",0.0666666666666667,"Peptidoglycan Biosynthesis and Degredation Proteins",32.4,0.151742225552641,0.0101161483701761
"1D03","4",0.0666666666666667,"Polycyclic Aromatic Hydrocarbon Degredation",0.48,0.00224803297115024,0.00014986886474335
"1D03","4",0.0666666666666667,"Prokaryotic Defense System",25.24,0.118209067066317,0.0078806044710878
"1D03","5",0.233333333333333,"Amino Acid Related Enzymes",36.7142857142857,0.158381265406738,0.0369556285949055
"1D03","5",0.233333333333333,"CAZymes",28.952380952381,0.124897288414133,0.0291427006299644
"1D03","5",0.233333333333333,"Chaperones and Folding Catalysts",32.9523809523809,0.14215283483977,0.0331689947959463
"1D03","5",0.233333333333333,"Lipid Biosynthesis Protein",27.6190476190476,0.119145439605588,0.0278006025746371
"1D03","5",0.233333333333333,"Lipopolysaccharide Biosynthesis Proteins",40.8571428571429,0.176253081347576,0.0411257189811011
"1D03","5",0.233333333333333,"Peptidoglycan Biosynthesis and Degredation Proteins",31.8571428571429,0.137428101889893,0.0320665571076417
"1D03","5",0.233333333333333,"Polycyclic Aromatic Hydrocarbon Degredation",2.0952380952381,0.00903861955628595,0.00210901122980006
"1D03","5",0.233333333333333,"Prokaryotic Defense System",30.7619047619048,0.132703368940016,0.0309641194193372
"1D03","6",0.0333333333333333,"Amino Acid Related Enzymes",36.3703703703704,0.159986966438579,0.00533289888128598
"1D03","6",0.0333333333333333,"CAZymes",30.962962962963,0.136200716845878,0.0045400238948626
